time,ego_collision,done,x,y,theta,requested_speed,steering_angle
1779540577.810613,0,1,1.419604,0.236711,6.270535,0.500000,-0.003315
1779540577.820141,0,1,1.424604,0.236648,6.270292,0.500000,-0.003315
1779540577.830448,0,1,1.429603,0.236582,6.270050,0.500000,-0.002998
1779540577.840367,0,1,1.434603,0.236516,6.269808,0.500000,-0.002802
1779540577.850844,0,1,1.439602,0.236448,6.269566,0.500000,-0.002802
1779540577.860385,0,1,1.444602,0.236380,6.269323,0.500000,-0.002514
1779540577.870447,0,1,1.449601,0.236310,6.269081,0.500000,-0.002322
1779540577.880901,0,1,1.454601,0.236239,6.268839,0.500000,-0.002322
1779540577.890545,0,1,1.459600,0.236166,6.268596,0.500000,-0.002322
1779540577.900564,0,1,1.464600,0.236093,6.268354,0.500000,-0.002322
1779540577.910430,0,1,1.469599,0.236018,6.268112,0.500000,-0.002322
1779540577.920641,0,1,1.474599,0.235942,6.267869,0.500000,-0.002322
1779540577.930358,0,1,1.479598,0.235865,6.267627,0.500000,-0.002322
1779540577.940140,0,1,1.484597,0.235787,6.267385,0.500000,-0.002322
1779540577.950418,0,1,1.489597,0.235707,6.267142,0.500000,-0.002322
1779540577.960450,0,1,1.494596,0.235626,6.266900,0.500000,-0.002322
1779540577.970192,0,1,1.499596,0.235544,6.266658,0.500000,-0.001347
1779540577.980103,0,1,1.504595,0.235461,6.266415,0.500000,-0.001347
1779540577.990438,0,1,1.509594,0.235376,6.266173,0.500000,-0.000210
1779540578.000529,0,1,1.514593,0.235291,6.265931,0.500000,-0.000031
1779540578.010530,0,1,1.519593,0.235204,6.265688,0.500000,-0.000031
1779540578.020314,0,1,1.524592,0.235116,6.265688,0.500000,0.000294
1779540578.030552,0,1,1.529591,0.235029,6.265688,0.500000,0.000294
1779540578.040150,0,1,1.534590,0.234942,6.265931,0.500000,0.000738
1779540578.050537,0,1,1.539590,0.234856,6.266173,0.500000,0.000738
1779540578.060551,0,1,1.544589,0.234772,6.266415,0.500000,0.001042
1779540578.070365,0,1,1.549588,0.234689,6.266658,0.500000,0.000910
1779540578.080446,0,1,1.554588,0.234606,6.266900,0.500000,0.000910
