time,x,y,yaw,v_actual,v_cmd,e_y,e_psi,curvature_ref,delta_feedback,delta_feedforward,delta_cmd,lqr_k_y,lqr_k_psi,closest_idx,segment_idx,segment_t,compute_time_ms
1778841242.910192,1.847057,-2.691997,-2.969498,0.500000,0.500000,0.014874,-0.005296,-0.237250,-0.019966,-0.062544,-0.082510,1.988993,1.816261,268,267,0.609487,4.143242
1778841242.914194,1.842131,-2.692850,-2.970712,0.500000,0.500000,0.014840,-0.005320,-0.236092,-0.019856,-0.062240,-0.082096,1.988988,1.816258,268,267,0.749271,4.165296
1778841242.918194,1.842131,-2.692850,-2.970712,0.500000,0.500000,0.014840,-0.005320,-0.236092,-0.019856,-0.062240,-0.082096,1.988993,1.816261,268,267,0.749271,4.268634
1778841242.922358,1.837203,-2.693697,-2.971926,0.500000,0.500000,0.014801,-0.005343,-0.234934,-0.019729,-0.061936,-0.081665,1.988544,1.816014,268,267,0.889054,4.209976
1778841242.930193,1.837203,-2.693697,-2.971926,0.500000,0.500000,0.014801,-0.005343,-0.234934,-0.019610,-0.061936,-0.081546,1.978496,1.810485,268,267,0.889054,4.212795
1778841242.934192,1.832274,-2.694538,-2.973140,0.500000,0.500000,0.014763,-0.005403,-0.233811,-0.019549,-0.061641,-0.081191,1.988994,1.816261,268,268,0.025382,4.162796
1778841242.938192,1.832274,-2.694538,-2.973140,0.500000,0.500000,0.014763,-0.005403,-0.233811,-0.019549,-0.061641,-0.081191,1.988994,1.816261,268,268,0.025382,4.181500
1778841242.942348,1.827344,-2.695374,-2.974354,0.500000,0.500000,0.014753,-0.005467,-0.232689,-0.019408,-0.061347,-0.080755,1.988566,1.816026,268,268,0.165169,4.206465
1778841242.946193,1.827344,-2.695374,-2.974354,0.500000,0.500000,0.014753,-0.005467,-0.232689,-0.019418,-0.061347,-0.080765,1.989418,1.816494,268,268,0.165169,4.221631
1778841242.950193,1.827344,-2.695374,-2.974354,0.500000,0.500000,0.014753,-0.005467,-0.232689,-0.019413,-0.061347,-0.080760,1.988992,1.816260,268,268,0.165169,4.227868
1778841242.954192,1.822414,-2.696203,-2.975568,0.500000,0.500000,0.014736,-0.005531,-0.231566,-0.019264,-0.061052,-0.080316,1.988995,1.816262,268,268,0.304955,4.184091
1778841242.958196,1.822414,-2.696203,-2.975568,0.500000,0.500000,0.014736,-0.005531,-0.231566,-0.019264,-0.061052,-0.080316,1.988981,1.816254,268,268,0.304955,4.131443
1778841242.962357,1.817482,-2.697027,-2.976782,0.500000,0.500000,0.014714,-0.005595,-0.230444,-0.019099,-0.060757,-0.079856,1.988553,1.816019,268,268,0.444741,4.463219
1778841242.970193,1.817482,-2.697027,-2.976782,0.500000,0.500000,0.014714,-0.005595,-0.230444,-0.018982,-0.060757,-0.079738,1.978492,1.810483,268,268,0.444741,4.119660
1778841242.974194,1.812549,-2.697844,-2.977996,0.500000,0.500000,0.014686,-0.005660,-0.229321,-0.018930,-0.060462,-0.079392,1.988991,1.816259,269,268,0.584526,4.071755
1778841242.978192,1.812549,-2.697844,-2.977996,0.500000,0.500000,0.014686,-0.005660,-0.229321,-0.018931,-0.060462,-0.079393,1.988998,1.816263,269,268,0.584526,4.049440
1778841242.982352,1.807616,-2.698655,-2.979210,0.500000,0.500000,0.014651,-0.005724,-0.228198,-0.018741,-0.060167,-0.078908,1.988555,1.816020,269,268,0.724310,4.095459
1778841242.986193,1.807616,-2.698655,-2.979210,0.500000,0.500000,0.014651,-0.005724,-0.228198,-0.018751,-0.060167,-0.078918,1.989427,1.816499,269,268,0.724310,4.103857
1778841242.990193,1.807616,-2.698655,-2.979210,0.500000,0.500000,0.014651,-0.005724,-0.228198,-0.018746,-0.060167,-0.078913,1.988994,1.816261,269,268,0.724310,4.106118
1778841242.994192,1.802681,-2.699460,-2.980424,0.500000,0.500000,0.014611,-0.005788,-0.227076,-0.018548,-0.059872,-0.078421,1.988995,1.816262,269,268,0.864093,4.163831
1778841242.998191,1.802681,-2.699460,-2.980424,0.500000,0.500000,0.014611,-0.005788,-0.227076,-0.018548,-0.059872,-0.078421,1.988996,1.816262,269,268,0.864093,4.098172
1778841243.002348,1.797745,-2.700260,-2.981638,0.500000,0.500000,0.014565,-0.005879,-0.225980,-0.018286,-0.059584,-0.077871,1.988563,1.816024,269,269,0.000583,4.111653
1778841243.006192,1.797745,-2.700260,-2.981638,0.500000,0.500000,0.014565,-0.005879,-0.225980,-0.018296,-0.059584,-0.077881,1.989421,1.816496,269,269,0.000583,4.139983
1778841243.010192,1.797745,-2.700260,-2.981638,0.500000,0.500000,0.014565,-0.005879,-0.225980,-0.018291,-0.059584,-0.077876,1.988991,1.816259,269,269,0.000583,4.124078
1778841243.014196,1.792808,-2.701053,-2.982852,0.500000,0.500000,0.014552,-0.005983,-0.224891,-0.018078,-0.059298,-0.077377,1.988983,1.816255,269,269,0.140370,4.135100
1778841243.018193,1.792808,-2.701053,-2.982852,0.500000,0.500000,0.014552,-0.005983,-0.224891,-0.018079,-0.059298,-0.077377,1.989001,1.816265,269,269,0.140370,4.092108
1778841243.022354,1.787871,-2.701841,-2.984067,0.500000,0.500000,0.014534,-0.006086,-0.223802,-0.017849,-0.059012,-0.076862,1.988550,1.816017,269,269,0.280156,4.106016
1778841243.030192,1.787871,-2.701841,-2.984067,0.500000,0.500000,0.014534,-0.006086,-0.223802,-0.017737,-0.059012,-0.076749,1.978490,1.810481,269,269,0.280156,4.073959
1778841243.034193,1.782932,-2.702622,-2.985281,0.500000,0.500000,0.014510,-0.006190,-0.222713,-0.017617,-0.058726,-0.076343,1.988990,1.816259,269,269,0.419942,4.091395
1778841243.038192,1.782932,-2.702622,-2.985281,0.500000,0.500000,0.014510,-0.006190,-0.222713,-0.017617,-0.058726,-0.076343,1.988996,1.816262,269,269,0.419942,4.108852
1778841243.042350,1.777993,-2.703397,-2.986495,0.500000,0.500000,0.014480,-0.006294,-0.221625,-0.017364,-0.058440,-0.075804,1.988559,1.816022,270,269,0.559727,4.112260
1778841243.046193,1.777993,-2.703397,-2.986495,0.500000,0.500000,0.014480,-0.006294,-0.221625,-0.017373,-0.058440,-0.075814,1.989424,1.816497,270,269,0.559727,4.097152
1778841243.050192,1.777993,-2.703397,-2.986495,0.500000,0.500000,0.014480,-0.006294,-0.221625,-0.017369,-0.058440,-0.075809,1.988996,1.816262,270,269,0.559727,4.140359
1778841243.054194,1.773052,-2.704167,-2.987709,0.500000,0.500000,0.014443,-0.006397,-0.220536,-0.017107,-0.058154,-0.075261,1.988986,1.816257,270,269,0.699510,4.158153
1778841243.058192,1.773052,-2.704167,-2.987709,0.500000,0.500000,0.014443,-0.006397,-0.220536,-0.017107,-0.058154,-0.075261,1.988998,1.816263,270,269,0.699510,4.193062
1778841243.062368,1.768111,-2.704930,-2.988923,0.500000,0.500000,0.014400,-0.006501,-0.219447,-0.016829,-0.057868,-0.074697,1.988510,1.815995,270,269,0.839292,4.186143
1778841243.066193,1.768111,-2.704930,-2.988923,0.500000,0.500000,0.014400,-0.006501,-0.219447,-0.016840,-0.057868,-0.074708,1.989474,1.816525,270,269,0.839292,4.195676
1778841243.070193,1.768111,-2.704930,-2.988923,0.500000,0.500000,0.014400,-0.006501,-0.219447,-0.016835,-0.057868,-0.074703,1.988992,1.816260,270,269,0.839292,4.226003
1778841243.078194,1.763169,-2.705687,-2.990137,0.500000,0.500000,0.014351,-0.006605,-0.218358,-0.016432,-0.057582,-0.074014,1.978043,1.810235,270,269,0.979073,4.211677
1778841243.082369,1.758225,-2.706439,-2.991351,0.500000,0.500000,0.014330,-0.006765,-0.217321,-0.016210,-0.057309,-0.073519,1.988513,1.815997,270,270,0.115729,4.168082
1778841243.086193,1.758225,-2.706439,-2.991351,0.500000,0.500000,0.014330,-0.006765,-0.217321,-0.016220,-0.057309,-0.073529,1.989476,1.816526,270,270,0.115729,4.144731
1778841243.090192,1.758225,-2.706439,-2.991351,0.500000,0.500000,0.014330,-0.006765,-0.217321,-0.016215,-0.057309,-0.073524,1.988996,1.816262,270,270,0.115729,4.232279
1778841243.094193,1.753281,-2.707184,-2.992565,0.500000,0.500000,0.014308,-0.006907,-0.216264,-0.015913,-0.057032,-0.072945,1.988989,1.816258,270,270,0.255515,4.273377
1778841243.098192,1.753281,-2.707184,-2.992565,0.500000,0.500000,0.014308,-0.006907,-0.216264,-0.015913,-0.057032,-0.072945,1.988996,1.816262,270,270,0.255515,4.268609
1778841243.102349,1.748336,-2.707924,-2.993779,0.500000,0.500000,0.014280,-0.007049,-0.215208,-0.015596,-0.056754,-0.072350,1.988562,1.816024,270,270,0.395300,4.152131
1778841243.106167,1.748336,-2.707924,-2.993779,0.500000,0.500000,0.014280,-0.007049,-0.215208,-0.015605,-0.056754,-0.072359,1.989494,1.816536,270,270,0.395300,4.215227
1778841243.110193,1.748336,-2.707924,-2.993779,0.500000,0.500000,0.014280,-0.007049,-0.215208,-0.015599,-0.056754,-0.072353,1.988919,1.816220,270,270,0.395300,4.253907
1778841243.114194,1.743390,-2.708657,-2.994993,0.500000,0.500000,0.014246,-0.007191,-0.214151,-0.015274,-0.056476,-0.071751,1.988990,1.816259,271,270,0.535084,4.185422
1778841243.122354,1.738444,-2.709385,-2.996207,0.500000,0.500000,0.014206,-0.007333,-0.213095,-0.014821,-0.056199,-0.071020,1.977610,1.809997,271,270,0.674867,4.204253
1778841243.126193,1.738444,-2.709385,-2.996207,0.500000,0.500000,0.014206,-0.007333,-0.213095,-0.014942,-0.056199,-0.071140,1.989435,1.816503,271,270,0.674867,4.175765
1778841243.130193,1.738444,-2.709385,-2.996207,0.500000,0.500000,0.014206,-0.007333,-0.213095,-0.014937,-0.056199,-0.071136,1.988995,1.816262,271,270,0.674867,4.181462
1778841243.134194,1.733496,-2.710106,-2.997421,0.500000,0.500000,0.014160,-0.007475,-0.212039,-0.014587,-0.055921,-0.070508,1.988988,1.816258,271,270,0.814648,4.100370
1778841243.138192,1.733496,-2.710106,-2.997421,0.500000,0.500000,0.014160,-0.007475,-0.212039,-0.014587,-0.055921,-0.070508,1.989000,1.816264,271,270,0.814648,4.196702
1778841243.142353,1.728547,-2.710821,-2.998636,0.500000,0.500000,0.014108,-0.007617,-0.210982,-0.014221,-0.055643,-0.069865,1.988552,1.816018,271,270,0.954428,4.125031
1778841243.146192,1.728547,-2.710821,-2.998636,0.500000,0.500000,0.014108,-0.007617,-0.210982,-0.014230,-0.055643,-0.069873,1.989433,1.816502,271,270,0.954428,4.090459
1778841243.150183,1.728547,-2.710821,-2.998636,0.500000,0.500000,0.014108,-0.007617,-0.210982,-0.014226,-0.055643,-0.069869,1.989018,1.816274,271,270,0.954428,4.132142
1778841243.154194,1.723598,-2.711530,-2.999850,0.500000,0.500000,0.014074,-0.007806,-0.209968,-0.013816,-0.055377,-0.069192,1.988962,1.816244,271,271,0.091243,4.113166
1778841243.158192,1.723598,-2.711530,-2.999850,0.500000,0.500000,0.014074,-0.007806,-0.209968,-0.013816,-0.055377,-0.069193,1.988998,1.816263,271,271,0.091243,4.169161
1778841243.162349,1.718648,-2.712234,-3.001064,0.500000,0.500000,0.014048,-0.007985,-0.208943,-0.013434,-0.055107,-0.068541,1.988564,1.816025,271,271,0.231029,4.421868
1778841243.170193,1.718648,-2.712234,-3.001064,0.500000,0.500000,0.014048,-0.007985,-0.208943,-0.013336,-0.055107,-0.068443,1.978472,1.810471,271,271,0.231029,4.179596
1778841243.174196,1.713696,-2.712931,-3.002278,0.500000,0.500000,0.014015,-0.008165,-0.207917,-0.013047,-0.054837,-0.067884,1.988984,1.816256,271,271,0.370813,4.178212
1778841243.178193,1.713696,-2.712931,-3.002278,0.500000,0.500000,0.014015,-0.008165,-0.207917,-0.013047,-0.054837,-0.067884,1.989000,1.816265,271,271,0.370813,4.194532
1778841243.190192,1.708744,-2.713623,-3.003492,0.500000,0.500000,0.013977,-0.008344,-0.206892,-0.012440,-0.054568,-0.067008,1.967164,1.804238,272,271,0.510596,4.445339
1778841243.194192,1.703792,-2.714308,-3.004706,0.500000,0.500000,0.013932,-0.008523,-0.205866,-0.012230,-0.054298,-0.066528,1.988994,1.816261,272,271,0.650377,4.149564
1778841243.198191,1.703792,-2.714308,-3.004706,0.500000,0.500000,0.013932,-0.008523,-0.205866,-0.012230,-0.054298,-0.066528,1.988994,1.816261,272,271,0.650377,4.121308
1778841243.202348,1.698838,-2.714987,-3.005920,0.500000,0.500000,0.013881,-0.008703,-0.204841,-0.011799,-0.054028,-0.065827,1.988562,1.816024,272,271,0.790157,4.127554
1778841243.206194,1.698838,-2.714987,-3.005920,0.500000,0.500000,0.013881,-0.008703,-0.204841,-0.011807,-0.054028,-0.065835,1.989416,1.816493,272,271,0.790157,4.169799
1778841243.210197,1.698838,-2.714987,-3.005920,0.500000,0.500000,0.013881,-0.008703,-0.204841,-0.011803,-0.054028,-0.065831,1.988985,1.816256,272,271,0.790157,4.186348
1778841243.214194,1.693884,-2.715660,-3.007134,0.500000,0.500000,0.013824,-0.008882,-0.203815,-0.011364,-0.053759,-0.065122,1.989001,1.816265,272,271,0.929935,4.226521
1778841243.222361,1.688928,-2.716328,-3.008348,0.500000,0.500000,0.013779,-0.009099,-0.202824,-0.010779,-0.053498,-0.064277,1.977592,1.809987,272,272,0.066912,4.097931
1778841243.226194,1.688928,-2.716328,-3.008348,0.500000,0.500000,0.013779,-0.009099,-0.202824,-0.010883,-0.053498,-0.064381,1.989451,1.816512,272,272,0.066912,4.113642
1778841243.230195,1.688928,-2.716328,-3.008348,0.500000,0.500000,0.013779,-0.009099,-0.202824,-0.010879,-0.053498,-0.064377,1.988990,1.816259,272,272,0.066912,4.133537
1778841243.234193,1.683972,-2.716989,-3.009562,0.500000,0.500000,0.013746,-0.009315,-0.201828,-0.010423,-0.053236,-0.063659,1.988999,1.816264,272,272,0.206696,4.132519
1778841243.238193,1.683972,-2.716989,-3.009562,0.500000,0.500000,0.013746,-0.009315,-0.201828,-0.010423,-0.053236,-0.063659,1.988992,1.816260,272,272,0.206696,4.201032
1778841243.242356,1.679015,-2.717644,-3.010776,0.500000,0.500000,0.013707,-0.009530,-0.200832,-0.009951,-0.052974,-0.062925,1.988546,1.816015,272,272,0.346479,4.206183
1778841243.246192,1.679015,-2.717644,-3.010776,0.500000,0.500000,0.013707,-0.009530,-0.200832,-0.009958,-0.052974,-0.062932,1.989442,1.816507,272,272,0.346479,4.167233
1778841243.250144,1.679015,-2.717644,-3.010776,0.500000,0.500000,0.013707,-0.009530,-0.200832,-0.009956,-0.052974,-0.062930,1.989124,1.816333,272,272,0.346479,4.189934
1778841243.254194,1.674058,-2.718293,-3.011990,0.500000,0.500000,0.013662,-0.009745,-0.199836,-0.009472,-0.052712,-0.062185,1.988856,1.816185,272,272,0.486260,4.223134
1778841243.258194,1.674058,-2.718293,-3.011990,0.500000,0.500000,0.013662,-0.009745,-0.199836,-0.009474,-0.052712,-0.062186,1.988994,1.816261,272,272,0.486260,4.133391
1778841243.262349,1.669099,-2.718937,-3.013205,0.500000,0.500000,0.013611,-0.009961,-0.198839,-0.008978,-0.052450,-0.061428,1.988568,1.816027,273,272,0.626040,4.453495
1778841243.270195,1.669099,-2.718937,-3.013205,0.500000,0.500000,0.013611,-0.009961,-0.198839,-0.008896,-0.052450,-0.061346,1.978468,1.810469,273,272,0.626040,4.151232
1778841243.274197,1.664140,-2.719574,-3.014419,0.500000,0.500000,0.013554,-0.010176,-0.197843,-0.008476,-0.052188,-0.060664,1.988987,1.816257,273,272,0.765818,4.217434
1778841243.278193,1.664140,-2.719574,-3.014419,0.500000,0.500000,0.013554,-0.010176,-0.197843,-0.008476,-0.052188,-0.060664,1.989001,1.816265,273,272,0.765818,4.197941
1778841243.282350,1.659180,-2.720205,-3.015633,0.500000,0.500000,0.013491,-0.010392,-0.196847,-0.007956,-0.051926,-0.059882,1.988563,1.816024,273,272,0.905594,4.163020
1778841243.286192,1.659180,-2.720205,-3.015633,0.500000,0.500000,0.013491,-0.010392,-0.196847,-0.007963,-0.051926,-0.059889,1.989427,1.816499,273,272,0.905594,4.146512
1778841243.290191,1.659180,-2.720205,-3.015633,0.500000,0.500000,0.013491,-0.010392,-0.196847,-0.007960,-0.051926,-0.059886,1.988994,1.816261,273,272,0.905594,4.139970
1778841243.294192,1.654219,-2.720830,-3.016847,0.500000,0.500000,0.013433,-0.010637,-0.195878,-0.007399,-0.051671,-0.059070,1.988990,1.816259,273,273,0.042734,4.155797
1778841243.298148,1.654219,-2.720830,-3.016847,0.500000,0.500000,0.013433,-0.010637,-0.195878,-0.007399,-0.051671,-0.059071,1.989115,1.816328,273,273,0.042734,4.167738
1778841243.302353,1.649258,-2.721450,-3.017574,0.500000,0.500000,0.013394,-0.010401,-0.194910,-0.007745,-0.051417,-0.059162,1.988430,1.815951,273,273,0.182516,4.130272
1778841243.306199,1.649258,-2.721450,-3.017574,0.500000,0.500000,0.013394,-0.010401,-0.194910,-0.007753,-0.051417,-0.059169,1.989414,1.816492,273,273,0.182516,4.256834
1778841243.310192,1.649258,-2.721450,-3.017574,0.500000,0.500000,0.013394,-0.010401,-0.194910,-0.007750,-0.051417,-0.059166,1.989014,1.816272,273,273,0.182516,4.107505
1778841243.318192,1.644296,-2.722067,-3.018302,0.500000,0.500000,0.013351,-0.010165,-0.193942,-0.008009,-0.051162,-0.059171,1.978045,1.810237,273,273,0.322298,4.147827
1778841243.322348,1.639334,-2.722680,-3.019029,0.500000,0.500000,0.013305,-0.009929,-0.192974,-0.008427,-0.050907,-0.059334,1.988566,1.816026,273,273,0.462079,4.118361
1778841243.326192,1.639334,-2.722680,-3.019029,0.500000,0.500000,0.013305,-0.009929,-0.192974,-0.008434,-0.050907,-0.059341,1.989419,1.816495,273,273,0.462079,4.091955
1778841243.330192,1.639334,-2.722680,-3.019029,0.500000,0.500000,0.013305,-0.009929,-0.192974,-0.008431,-0.050907,-0.059338,1.988994,1.816261,273,273,0.462079,4.125859
1778841243.334194,1.634371,-2.723289,-3.019757,0.500000,0.500000,0.013255,-0.009693,-0.192005,-0.008761,-0.050652,-0.059413,1.988987,1.816257,274,273,0.601859,4.039284
1778841243.338193,1.634371,-2.723289,-3.019757,0.500000,0.500000,0.013255,-0.009693,-0.192005,-0.008761,-0.050652,-0.059413,1.988996,1.816262,274,273,0.601859,4.053016
1778841243.342356,1.629408,-2.723895,-3.020484,0.500000,0.500000,0.013202,-0.009457,-0.191037,-0.009079,-0.050398,-0.059476,1.988546,1.816015,274,273,0.741638,4.062204
1778841243.346195,1.629408,-2.723895,-3.020484,0.500000,0.500000,0.013202,-0.009457,-0.191037,-0.009086,-0.050398,-0.059484,1.989435,1.816504,274,273,0.741638,4.100470
1778841243.350193,1.629408,-2.723895,-3.020484,0.500000,0.500000,0.013202,-0.009457,-0.191037,-0.009083,-0.050398,-0.059480,1.988999,1.816264,274,273,0.741638,4.090990
1778841243.354193,1.624444,-2.724498,-3.021211,0.500000,0.500000,0.013145,-0.009221,-0.190069,-0.009398,-0.050143,-0.059541,1.988990,1.816259,274,273,0.881416,4.179506
1778841243.358192,1.624444,-2.724498,-3.021211,0.500000,0.500000,0.013145,-0.009221,-0.190069,-0.009398,-0.050143,-0.059541,1.988997,1.816263,274,273,0.881416,4.194189
1778841243.362349,1.619480,-2.725096,-3.021939,0.500000,0.500000,0.013089,-0.009006,-0.189121,-0.009672,-0.049893,-0.059566,1.988561,1.816023,274,274,0.018716,4.538035
1778841243.370196,1.619480,-2.725096,-3.021939,0.500000,0.500000,0.013089,-0.009006,-0.189121,-0.009590,-0.049893,-0.059483,1.978464,1.810467,274,274,0.018716,4.223053
1778841243.374194,1.614516,-2.725691,-3.022666,0.500000,0.500000,0.013058,-0.008804,-0.188179,-0.009982,-0.049646,-0.059628,1.988999,1.816264,274,274,0.158500,4.233086
1778841243.378193,1.614516,-2.725691,-3.022666,0.500000,0.500000,0.013058,-0.008804,-0.188179,-0.009982,-0.049646,-0.059628,1.988996,1.816262,274,274,0.158500,4.201454
1778841243.382349,1.609551,-2.726282,-3.023394,0.500000,0.500000,0.013024,-0.008602,-0.187237,-0.010277,-0.049398,-0.059675,1.988564,1.816025,274,274,0.298283,4.142496
1778841243.386193,1.609551,-2.726282,-3.023394,0.500000,0.500000,0.013024,-0.008602,-0.187237,-0.010284,-0.049398,-0.059682,1.989420,1.816495,274,274,0.298283,4.145129
1778841243.390192,1.609551,-2.726282,-3.023394,0.500000,0.500000,0.013024,-0.008602,-0.187237,-0.010280,-0.049398,-0.059678,1.988996,1.816262,274,274,0.298283,4.099584
1778841243.394192,1.604585,-2.726870,-3.024121,0.500000,0.500000,0.012986,-0.008400,-0.186295,-0.010572,-0.049150,-0.059722,1.988992,1.816260,274,274,0.438066,4.097011
1778841243.398191,1.604585,-2.726870,-3.024121,0.500000,0.500000,0.012986,-0.008400,-0.186295,-0.010572,-0.049150,-0.059722,1.988996,1.816262,274,274,0.438066,4.085510
1778841243.402357,1.599620,-2.727454,-3.024849,0.500000,0.500000,0.012945,-0.008198,-0.185354,-0.010852,-0.048902,-0.059754,1.988538,1.816010,275,274,0.577848,4.044182
1778841243.406193,1.599620,-2.727454,-3.024849,0.500000,0.500000,0.012945,-0.008198,-0.185354,-0.010860,-0.048902,-0.059762,1.989442,1.816507,275,274,0.577848,4.115748
1778841243.410192,1.599620,-2.727454,-3.024849,0.500000,0.500000,0.012945,-0.008198,-0.185354,-0.010856,-0.048902,-0.059758,1.988998,1.816263,275,274,0.577848,4.155880
1778841243.414194,1.594654,-2.728035,-3.025576,0.500000,0.500000,0.012900,-0.007997,-0.184412,-0.011134,-0.048654,-0.059788,1.988987,1.816257,275,274,0.717629,4.093968
1778841243.422346,1.589687,-2.728612,-3.026304,0.500000,0.500000,0.012851,-0.007795,-0.183470,-0.011306,-0.048406,-0.059712,1.977630,1.810008,275,274,0.857409,4.111174
1778841243.426192,1.589687,-2.728612,-3.026304,0.500000,0.500000,0.012851,-0.007795,-0.183470,-0.011407,-0.048406,-0.059813,1.989416,1.816493,275,274,0.857409,4.161985
1778841243.430193,1.589687,-2.728612,-3.026304,0.500000,0.500000,0.012851,-0.007795,-0.183470,-0.011403,-0.048406,-0.059809,1.988990,1.816259,275,274,0.857409,4.091996
1778841243.434193,1.584720,-2.729186,-3.027031,0.500000,0.500000,0.012799,-0.007593,-0.182528,-0.011666,-0.048158,-0.059824,1.988994,1.816261,275,274,0.997188,4.117502
1778841243.438193,1.584720,-2.729186,-3.027031,0.500000,0.500000,0.012799,-0.007593,-0.182528,-0.011666,-0.048158,-0.059824,1.988992,1.816260,275,274,0.997188,4.120521
