left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
-2.6400000,-3.0000000,-2.6400000,-5.0000000,-2.6400000,-4.0000000,17.9261610
-2.5600000,-3.0000000,-2.5600000,-5.0000000,-2.5600000,-4.0000000,18.0061610
-2.4800000,-3.0000000,-2.4800000,-5.0000000,-2.4800000,-4.0000000,18.0861610
-2.4000000,-3.0000000,-2.4000000,-5.0000000,-2.4000000,-4.0000000,18.1661610
-2.3200000,-3.0000000,-2.3200000,-5.0000000,-2.3200000,-4.0000000,18.2461610
-2.2400000,-3.0000000,-2.2400000,-5.0000000,-2.2400000,-4.0000000,18.3261610
-2.1600000,-3.0000000,-2.1600000,-5.0000000,-2.1600000,-4.0000000,18.4061610
-2.0800000,-3.0000000,-2.0800000,-5.0000000,-2.0800000,-4.0000000,18.4861610
-2.0000000,-3.0000000,-2.0000000,-5.0000000,-2.0000000,-4.0000000,18.5661610
-1.9200000,-3.0000000,-1.9200000,-5.0000000,-1.9200000,-4.0000000,18.6461610
-1.8400000,-3.0000000,-1.8400000,-5.0000000,-1.8400000,-4.0000000,18.7261610
-1.7600000,-3.0000000,-1.7600000,-5.0000000,-1.7600000,-4.0000000,18.8061610
-1.6800000,-3.0000000,-1.6800000,-5.0000000,-1.6800000,-4.0000000,18.8861610
-1.6000000,-3.0000000,-1.6000000,-5.0000000,-1.6000000,-4.0000000,18.9661610
-1.5200000,-3.0000000,-1.5200000,-5.0000000,-1.5200000,-4.0000000,19.0461610
-1.4400000,-3.0000000,-1.4400000,-5.0000000,-1.4400000,-4.0000000,19.1261610
-1.3600000,-3.0000000,-1.3600000,-5.0000000,-1.3600000,-4.0000000,19.2061610
-1.2800000,-3.0000000,-1.2800000,-5.0000000,-1.2800000,-4.0000000,19.2861610
-1.2000000,-3.0000000,-1.2000000,-5.0000000,-1.2000000,-4.0000000,19.3661610
-1.1200000,-3.0000000,-1.1200000,-5.0000000,-1.1200000,-4.0000000,19.4461610
-1.0400000,-3.0000000,-1.0400000,-5.0000000,-1.0400000,-4.0000000,19.5261610
-0.9600000,-3.0000000,-0.9600000,-5.0000000,-0.9600000,-4.0000000,19.6061610
-0.8800000,-3.0000000,-0.8800000,-5.0000000,-0.8800000,-4.0000000,19.6861610
-0.8000000,-3.0000000,-0.8000000,-5.0000000,-0.8000000,-4.0000000,19.7661610
-0.7200000,-3.0000000,-0.7200000,-5.0000000,-0.7200000,-4.0000000,19.8461610
-0.6400000,-3.0000000,-0.6400000,-5.0000000,-0.6400000,-4.0000000,19.9261610
-0.5600000,-3.0000000,-0.5600000,-5.0000000,-0.5600000,-4.0000000,20.0061610
